Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"KBTBD11","Kelch Repeat And BTB Domain Containing 11","Protein Coding","O94819","40","GC08P001973","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KBTBD11"
"PIP4P2","Phosphatidylinositol-4,5-Bisphosphate 4-Phosphatase 2","Protein Coding","Q8N4L2","40","GC08M090994","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIP4P2"
"TCEAL2","Transcription Elongation Factor A Like 2","Protein Coding","Q9H3H9","40","GC0XP102125","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCEAL2"
"TMEM128","Transmembrane Protein 128","Protein Coding","Q5BJH2","39","GC04M006402","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM128"
"CTIF","Cap Binding Complex Dependent Translation Initiation Factor","Protein Coding","O43310","38","GC18P048539","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTIF"
"INS-IGF2","INS-IGF2 Readthrough","Protein Coding","F8WCM5","38","GC11M015125","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS-IGF2"
"SIAH3","Siah E3 Ubiquitin Protein Ligase Family Member 3","Protein Coding","Q8IW03","35","GC13M045777","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAH3"
"SPATA8","Spermatogenesis Associated 8","RNA Gene","Q6RVD6","34","GC15P194020","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA8"
"MIR143","MicroRNA 143","RNA Gene","","32","GC05P159244","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR143"
"MIR135A1","MicroRNA 135a-1","RNA Gene","","30","GC03M054893","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR135A1"
"LINC03122","Long Intergenic Non-Protein Coding RNA 3122","RNA Gene","Q2M2E5","29","GC05P061640","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC03122"
"MIR101-1","MicroRNA 101-1","RNA Gene","","28","GC01M065058","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR101-1"
"CASC15","Cancer Susceptibility 15","RNA Gene","","27","GC06P021750","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASC15"
"MIR181D","MicroRNA 181d","RNA Gene","","27","GC19P013874","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181D"
"CDC14C","Cell Division Cycle 14C","Protein Coding","A4D256","26","GC07P051094","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC14C"
"MIR7-1","MicroRNA 7-1","RNA Gene","","25","GC09M121667","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR7-1"
"OR9G9","Olfactory Receptor Family 9 Subfamily G Member 9","Protein Coding","P0C7N8","19","GC11Pi00018","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR9G9"
"ZDHHC8BP","ZDHHC8B, Pseudogene","Pseudogene","","15","GC22M023390","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC8BP"
"LINC01634","Long Intergenic Non-Protein Coding RNA 1634","RNA Gene","","14","GC22P091488","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01634"
"CYMP","Chymosin, Pseudogene","Pseudogene","","13","GC01P110480","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYMP"
"DHFRP2","Dihydrofolate Reductase Pseudogene 2","Pseudogene","","13","GC06M106447","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHFRP2"
"DPY19L2P3","DPY19L2 Pseudogene 3","Pseudogene","","13","GC07P029650","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPY19L2P3"
"SNORD50B","Small Nucleolar RNA, C/D Box 50B","RNA Gene","","13","GC06M107950","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD50B"
"BANF1P1","BANF1 Pseudogene 1","Pseudogene","","12","GC14P068936","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BANF1P1"
"OR7E28P","Olfactory Receptor Family 7 Subfamily E Member 28 Pseudogene","Pseudogene","","12","GC02P158862","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR7E28P"
"NASPP1","Nuclear Autoantigenic Sperm Protein Pseudogene 1","Pseudogene","","11","GC08M060936","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NASPP1"
"EIF3FP3","Eukaryotic Translation Initiation Factor 3 Subunit F Pseudogene 3","Pseudogene","","10","GC02P058264","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3FP3"
"MRPS36P2","Mitochondrial Ribosomal Protein S36 Pseudogene 2","Pseudogene","","10","GC04P186900","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS36P2"
"RPL26P19","Ribosomal Protein L26 Pseudogene 19","Pseudogene","","10","GC05M056504","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL26P19"
"CYP51A1P1","Cytochrome P450 Family 51 Subfamily A Member 1 Pseudogene 1","Pseudogene","","9","GC03M082854","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP51A1P1"
"MAPK6P2","Mitogen-Activated Protein Kinase 6 Pseudogene 2","Pseudogene","","9","GC21M022436","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK6P2"
"RPL9P21","Ribosomal Protein L9 Pseudogene 21","Pseudogene","","9","GC10M044414","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL9P21"
"EIF4A1P6","Eukaryotic Translation Initiation Factor 4A1 Pseudogene 6","Pseudogene","","8","GC13M060636","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4A1P6"
"MAPRE1P1","MAPRE1 Pseudogene 1","Pseudogene","","8","GC08M135623","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPRE1P1"
"NPM1P10","Nucleophosmin 1 Pseudogene 10","Pseudogene","","8","GC06M104024","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM1P10"
"PAICSP3","Phosphoribosylaminoimidazole Carboxylase, Phosphoribosylaminoimidazole Succinocarboxamide Synthetase Pseudogene 3","Pseudogene","","8","GC06P073326","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAICSP3"
"RPL23AP28","Ribosomal Protein L23a Pseudogene 28","Pseudogene","","8","GC02M222044","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23AP28"
"RPS23P3","Ribosomal Protein S23 Pseudogene 3","Pseudogene","","8","GC04P066431","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS23P3"
"RPS3P6","Ribosomal Protein S3 Pseudogene 6","Pseudogene","","8","GC12M062021","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS3P6"
"RPS3P7","Ribosomal Protein S3 Pseudogene 7","Pseudogene","","8","GC16P122246","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS3P7"
"TRE-CTC4-1","TRNA-Glu (CTC) 4-1","Pseudogene","","5","GC13M057884","1.21995079517365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRE-CTC4-1"
"CDK4","Cyclin Dependent Kinase 4","Protein Coding","P11802","67","GC12M060483","1.21526169776917","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK4"
"DPYD","Dihydropyrimidine Dehydrogenase","Protein Coding","Q12882","64","GC01M097015","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPYD"
"GJB2","Gap Junction Protein Beta 2","Protein Coding","P29033","58","GC13M020187","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJB2"
"MC4R","Melanocortin 4 Receptor","Protein Coding","P32245","58","GC18M060371","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MC4R"
"RAD54L","RAD54 Like","Protein Coding","Q92698","58","GC01P077736","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD54L"
"RNASEL","Ribonuclease L","Protein Coding","Q05823","57","GC01M182573","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEL"
"APOL1","Apolipoprotein L1","Protein Coding","O14791","56","GC22P036253","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOL1"
"ITGB5","Integrin Subunit Beta 5","Protein Coding","P18084","56","GC03M124761","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB5"
"NTHL1","Nth Like DNA Glycosylase 1","Protein Coding","P78549","55","GC16M049830","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTHL1"
"SPINK1","Serine Peptidase Inhibitor Kazal Type 1","Protein Coding","P00995","54","GC05M147825","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPINK1"
"THSD1","Thrombospondin Type 1 Domain Containing 1","Protein Coding","Q9NS62","51","GC13M052377","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THSD1"
"RNF139","Ring Finger Protein 139","Protein Coding","Q8WU17","48","GC08P124474","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF139"
"WASHC4","WASH Complex Subunit 4","Protein Coding","Q2M389","48","GC12P105108","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WASHC4"
"LGALS7","Galectin 7","Protein Coding","P47929","46","GC19M038770","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS7"
"SLC2A7","Solute Carrier Family 2 Member 7","Protein Coding","Q6PXP3","44","GC01M008992","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A7"
"GRAMD1B","GRAM Domain Containing 1B","Protein Coding","Q3KR37","43","GC11P123358","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRAMD1B"
"VPS35L","VPS35 Endosomal Protein Sorting Factor Like","Protein Coding","Q7Z3J2","43","GC16P019555","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS35L"
"MRPL20","Mitochondrial Ribosomal Protein L20","Protein Coding","Q9BYC9","42","GC01M001401","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL20"
"DNAJC4","DnaJ Heat Shock Protein Family (Hsp40) Member C4","Protein Coding","Q9NNZ3","41","GC11P064230","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC4"
"LGALS7B","Galectin 7B","Protein Coding","P47929","41","GC19P152464","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS7B"
"DESI1","Desumoylating Isopeptidase 1","Protein Coding","Q6ICB0","40","GC22M041598","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DESI1"
"ICE1","Interactor Of Little Elongation Complex ELL Subunit 1","Protein Coding","Q9Y2F5","38","GC05P005780","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICE1"
"DNLZ","DNL-Type Zinc Finger","Protein Coding","Q5SXM8","37","GC09M136359","1.20005345344543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNLZ"
"PPP2CA","Protein Phosphatase 2 Catalytic Subunit Alpha","Protein Coding","P67775","63","GC05M134194","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2CA"
"CSNK1D","Casein Kinase 1 Delta","Protein Coding","P48730","62","GC17M082239","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1D"
"PLCG1","Phospholipase C Gamma 1","Protein Coding","P19174","62","GC20P041136","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCG1"
"CSNK1E","Casein Kinase 1 Epsilon","Protein Coding","P49674","60","GC22M086301","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1E"
"MDH2","Malate Dehydrogenase 2","Protein Coding","P40926","60","GC07P076048","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2"
"ROCK2","Rho Associated Coiled-Coil Containing Protein Kinase 2","Protein Coding","O75116","58","GC02M011604","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROCK2"
"DFFA","DNA Fragmentation Factor Subunit Alpha","Protein Coding","O00273","57","GC01M010456","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DFFA"
"TUFM","Tu Translation Elongation Factor, Mitochondrial","Protein Coding","P49411","57","GC16M050902","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUFM"
"MDH1","Malate Dehydrogenase 1","Protein Coding","P40925","55","GC02P063557","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH1"
"PABPC1","Poly(A) Binding Protein Cytoplasmic 1","Protein Coding","P11940","55","GC08M100685","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABPC1"
"TIMP2","TIMP Metallopeptidase Inhibitor 2","Protein Coding","P16035","54","GC17M078852","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP2"
"COMMD1","Copper Metabolism Domain Containing 1","Protein Coding","Q8N668","52","GC02P061888","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMMD1"
"SRY","Sex Determining Region Y","Protein Coding","Q05066","51","GC0YM002698","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRY"
"VRK3","VRK Serine/Threonine Kinase 3","Protein Coding","Q8IV63","50","GC19M049976","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VRK3"
"PRPF19","Pre-MRNA Processing Factor 19","Protein Coding","Q9UMS4","48","GC11M060890","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF19"
"NACA","Nascent Polypeptide Associated Complex Subunit Alpha","Protein Coding","E9PAV3","46","GC12M056712","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NACA"
"MIR139","MicroRNA 139","RNA Gene","","30","GC11M072615","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR139"
"MIR545","MicroRNA 545","RNA Gene","","22","GC0XM074287","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR545"
"MT-TP","Mitochondrially Encoded TRNA-Pro (CCN)","RNA Gene","","19","GCMTM015957","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TP"
"MIR4487","MicroRNA 4487","RNA Gene","","14","GC11P047400","1.17844593524933","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4487"
"UNC13B","Unc-13 Homolog B","Protein Coding","O14795","55","GC09P035161","1.16928768157959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC13B"
"HTR6","5-Hydroxytryptamine Receptor 6","Protein Coding","P50406","53","GC01P075992","1.16928768157959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR6"
"TRAPPC4","Trafficking Protein Particle Complex Subunit 4","Protein Coding","Q9Y296","52","GC11P119018","1.16928768157959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC4"
"SRGAP3","SLIT-ROBO Rho GTPase Activating Protein 3","Protein Coding","O43295","50","GC03M008980","1.16928768157959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRGAP3"
"SORCS1","Sortilin Related VPS10 Domain Containing Receptor 1","Protein Coding","Q8WY21","52","GC10M106573","1.16036248207092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORCS1"
"MFHAS1","Multifunctional ROCO Family Signaling Regulator 1","Protein Coding","Q9Y4C4","48","GC08M008783","1.16036248207092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFHAS1"
"SNX6","Sorting Nexin 6","Protein Coding","Q9UNH7","47","GC14M034561","1.16036248207092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX6"
"LSM12","LSM12 Homolog","Protein Coding","Q3MHD2","41","GC17M044034","1.16036248207092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSM12"
"PEPD","Peptidase D","Protein Coding","P12955","58","GC19M033386","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEPD"
"GSTK1","Glutathione S-Transferase Kappa 1","Protein Coding","Q9Y2Q3","51","GC07P165859","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTK1"
"TSPAN31","Tetraspanin 31","Protein Coding","Q12999","49","GC12P057738","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN31"
"RFX4","Regulatory Factor X4","Protein Coding","Q33E94","47","GC12P106583","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX4"
"LOC100287944","Uncharacterized LOC100287944","RNA Gene","","18","GC12M106496","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC100287944"
"LINC00693","Long Intergenic Non-Protein Coding RNA 693","RNA Gene","","12","GC03P028699","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00693"
"RPL34P11","Ribosomal Protein L34 Pseudogene 11","Pseudogene","","7","GC03P028495","1.14243578910828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL34P11"
"LDHA","Lactate Dehydrogenase A","Protein Coding","P00338","64","GC11P018394","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHA"
"LMNA","Lamin A/C","Protein Coding","P02545","63","GC01P156082","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNA"
"NPM1","Nucleophosmin 1","Protein Coding","P06748","63","GC05P171387","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM1"
"DDX3X","DEAD-Box Helicase 3 X-Linked","Protein Coding","O00571","62","GC0XP041333","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX3X"
"TTN","Titin","Protein Coding","Q8WZ42","61","GC02M178525","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTN"
"PIK3C2A","Phosphatidylinositol-4-Phosphate 3-Kinase Catalytic Subunit Type 2 Alpha","Protein Coding","O00443","60","GC11M018151","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3C2A"
"PPP2R1A","Protein Phosphatase 2 Scaffold Subunit Aalpha","Protein Coding","P30153","60","GC19P152992","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1A"
"SLC19A1","Solute Carrier Family 19 Member 1","Protein Coding","P41440","60","GC21M045493","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC19A1"
"F2R","Coagulation Factor II Thrombin Receptor","Protein Coding","P25116","58","GC05P076716","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2R"
"GDI1","GDP Dissociation Inhibitor 1","Protein Coding","P31150","58","GC0XP154436","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDI1"
"HMGA2","High Mobility Group AT-Hook 2","Protein Coding","P52926","58","GC12P065824","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGA2"
"MMP16","Matrix Metallopeptidase 16","Protein Coding","P51512","58","GC08M088032","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP16"
"PDE5A","Phosphodiesterase 5A","Protein Coding","O76074","58","GC04M119494","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE5A"
"SFN","Stratifin","Protein Coding","P31947","58","GC01P076458","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFN"
"RUVBL1","RuvB Like AAA ATPase 1","Protein Coding","Q9Y265","57","GC03M128064","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUVBL1"
"SHC1","SHC Adaptor Protein 1","Protein Coding","P29353","57","GC01M154962","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHC1"
"XRCC5","X-Ray Repair Cross Complementing 5","Protein Coding","P13010","57","GC02P216107","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC5"
"NEK1","NIMA Related Kinase 1","Protein Coding","Q96PY6","56","GC04M169393","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEK1"
"MSRA","Methionine Sulfoxide Reductase A","Protein Coding","Q9UJ68","55","GC08P010054","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSRA"
"NPEPPS","Aminopeptidase Puromycin Sensitive","Protein Coding","P55786","55","GC17P047522","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPEPPS"
"RGS10","Regulator Of G Protein Signaling 10","Protein Coding","O43665","55","GC10M119499","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS10"
"RPLP0","Ribosomal Protein Lateral Stalk Subunit P0","Protein Coding","P05388","55","GC12M120196","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPLP0"
"SNRNP200","Small Nuclear Ribonucleoprotein U5 Subunit 200","Protein Coding","O75643","55","GC02M102312","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRNP200"
"SAE1","SUMO1 Activating Enzyme Subunit 1","Protein Coding","Q9UBE0","54","GC19P152769","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAE1"
"ATP5PF","ATP Synthase Peripheral Stalk Subunit F6","Protein Coding","P18859","53","GC21M026255","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5PF"
"KTN1","Kinectin 1","Protein Coding","Q86UP2","53","GC14P055559","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KTN1"
"MYO1C","Myosin IC","Protein Coding","O00159","53","GC17M001464","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1C"
"PRDX4","Peroxiredoxin 4","Protein Coding","Q13162","53","GC0XP023665","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDX4"
"GRP","Gastrin Releasing Peptide","Protein Coding","P07492","52","GC18P059220","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRP"
"PPM1K","Protein Phosphatase, Mg2+/Mn2+ Dependent 1K","Protein Coding","Q8N3J5","52","GC04M088258","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1K"
"RPL23A","Ribosomal Protein L23a","Protein Coding","P62750","52","GC17P028719","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23A"
"RPL4","Ribosomal Protein L4","Protein Coding","P36578","52","GC15M066498","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL4"
"RPL7","Ribosomal Protein L7","Protein Coding","P18124","52","GC08M073290","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL7"
"RPL7A","Ribosomal Protein L7a","Protein Coding","P62424","52","GC09P133348","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL7A"
"CAPZA1","Capping Actin Protein Of Muscle Z-Line Subunit Alpha 1","Protein Coding","P52907","51","GC01P112619","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPZA1"
"DDX10","DEAD-Box Helicase 10","Protein Coding","Q13206","51","GC11P108665","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX10"
"DNAJA2","DnaJ Heat Shock Protein Family (Hsp40) Member A2","Protein Coding","O60884","51","GC16M046955","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJA2"
"NACC1","Nucleus Accumbens Associated 1","Protein Coding","Q96RE7","51","GC19P151947","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NACC1"
"PCMT1","Protein-L-Isoaspartate (D-Aspartate) O-Methyltransferase","Protein Coding","P22061","51","GC06P149749","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCMT1"
"PSME3","Proteasome Activator Subunit 3","Protein Coding","P61289","51","GC17P042824","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSME3"
"CADPS2","Calcium Dependent Secretion Activator 2","Protein Coding","Q86UW7","50","GC07M122318","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CADPS2"
"FAM13A","Family With Sequence Similarity 13 Member A","Protein Coding","O94988","50","GC04M088725","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM13A"
"GDI2","GDP Dissociation Inhibitor 2","Protein Coding","P50395","50","GC10M005765","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDI2"
"KCNN1","Potassium Calcium-Activated Channel Subfamily N Member 1","Protein Coding","Q92952","50","GC19P152096","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN1"
"SF1","Splicing Factor 1","Protein Coding","Q15637","50","GC11M064764","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF1"
"RPS25","Ribosomal Protein S25","Protein Coding","P62851","49","GC11M119015","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS25"
"SELENOP","Selenoprotein P","Protein Coding","P49908","49","GC05M042800","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOP"
"DUSP22","Dual Specificity Phosphatase 22","Protein Coding","Q9NRW4","47","GC06P001991","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP22"
"NAP1L5","Nucleosome Assembly Protein 1 Like 5","Protein Coding","Q96NT1","45","GC04M088695","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAP1L5"
"PFDN2","Prefoldin Subunit 2","Protein Coding","Q9UHV9","45","GC01M161100","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN2"
"RALY","RALY Heterogeneous Nuclear Ribonucleoprotein","Protein Coding","Q9UKM9","45","GC20P033993","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALY"
"TCF25","TCF25 Ribosome Quality Control Complex Subunit","Protein Coding","Q9BQ70","45","GC16P089873","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF25"
"CFAP20","Cilia And Flagella Associated Protein 20","Protein Coding","Q9Y6A4","44","GC16M058113","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP20"
"HERC3","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase 3","Protein Coding","Q15034","44","GC04P088616","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC3"
"PRRC2C","Proline Rich Coiled-Coil 2C","Protein Coding","Q9Y520","43","GC01P177348","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRC2C"
"ATRNL1","Attractin Like 1","Protein Coding","Q5VV63","41","GC10P115093","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATRNL1"
"CCSER1","Coiled-Coil Serine Rich Protein 1","Protein Coding","Q9C0I3","41","GC04P090127","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCSER1"
