Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"LOC132088906","Neanderthal Introgressed Variant-Containing Enhancer Experimental_66920","Functional Element","","2","GC03P191153","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088906"
"LOC132088907","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67093","Functional Element","","2","GC03P191492","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088907"
"LOC132088908","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67229","Functional Element","","2","GC03P191562","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088908"
"LOC132088909","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67240","Functional Element","","2","GC03P191568","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088909"
"LOC132088910","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67247","Functional Element","","2","GC03P191570","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088910"
"LOC132088911","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67266","Functional Element","","2","GC03P191571","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088911"
"LOC132088912","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67312","Functional Element","","2","GC03P191573","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088912"
"LOC132088913","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67329","Functional Element","","2","GC03P191574","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132088913"
"LOC132089518","Neanderthal Introgressed Variant-Containing Enhancer Experimental_97964","Functional Element","","2","GC07P166206","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089518"
"LOC132089519","Neanderthal Introgressed Variant-Containing Enhancer Experimental_97987","Functional Element","","2","GC07P157911","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089519"
"LOC132089520","Neanderthal Introgressed Variant-Containing Enhancer Experimental_98034","Functional Element","","2","GC07P166235","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089520"
"LOC132089596","Neanderthal Introgressed Variant-Containing Enhancer Experimental_102978","Functional Element","","2","GC08P002796","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089596"
"LOC132089946","Neanderthal Introgressed Variant-Containing Enhancer Experimental_21952","Functional Element","","2","GC11P108882","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089946"
"LOC132089947","Neanderthal Introgressed Variant-Containing Enhancer Experimental_22004","Functional Element","","2","GC11P099166","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132089947"
"LOC132090093","Neanderthal Introgressed Variant-Containing Enhancer Experimental_27323","Functional Element","","2","GC12P079629","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090093"
"LOC132090094","Neanderthal Introgressed Variant-Containing Enhancer Experimental_27354","Functional Element","","2","GC12P079630","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090094"
"LOC132090095","Neanderthal Introgressed Variant-Containing Enhancer Experimental_27355","Functional Element","","2","GC12P079631","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090095"
"LOC132090178","Neanderthal Introgressed Variant-Containing Enhancer Experimental_32663","Functional Element","","2","GC13P022979","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090178"
"LOC132090180","Neanderthal Introgressed Variant-Containing Enhancer Experimental_32713","Functional Element","","2","GC13P023461","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090180"
"LOC132090181","Neanderthal Introgressed Variant-Containing Enhancer Experimental_32734","Functional Element","","2","GC13P023702","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090181"
"LOC132090182","Neanderthal Introgressed Variant-Containing Enhancer Experimental_32745","Functional Element","","2","GC13P023705","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090182"
"LOC132090373","Neanderthal Introgressed Variant-Containing Enhancer Experimental_43156","Functional Element","","2","GC16P127418","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090373"
"LOC132090456","Neanderthal Introgressed Variant-Containing Enhancer Experimental_47071","Functional Element","","2","GC17P163091","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090456"
"LOC132090457","Neanderthal Introgressed Variant-Containing Enhancer Experimental_47083","Functional Element","","2","GC17P163092","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090457"
"LOC132090458","Neanderthal Introgressed Variant-Containing Enhancer Experimental_47087","Functional Element","","2","GC17P163093","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090458"
"LOC132090459","Neanderthal Introgressed Variant-Containing Enhancer Experimental_47104","Functional Element","","2","GC17P163094","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090459"
"LOC132090561","Neanderthal Introgressed Variant-Containing Enhancer Experimental_59600","Functional Element","","2","GC20P014522","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090561"
"LOC132090627","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62558","Functional Element","","2","GC22P096261","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090627"
"LOC132090628","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62670","Functional Element","","2","GC22P096262","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090628"
"LOC132090629","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62725","Functional Element","","2","GC22P096263","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090629"
"LOC132090630","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62734","Functional Element","","2","GC22P096264","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090630"
"LOC132090631","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62743","Functional Element","","2","GC22P096265","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090631"
"LOC132090632","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62777","Functional Element","","2","GC22P096266","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090632"
"LOC132090633","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62783","Functional Element","","2","GC22P096267","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090633"
"LOC132090634","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62800","Functional Element","","2","GC22P096268","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090634"
"LOC132090635","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62813","Functional Element","","2","GC22P096269","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090635"
"LOC132090636","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62823","Functional Element","","2","GC22P096270","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090636"
"LOC132090637","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62834","Functional Element","","2","GC22P096271","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090637"
"LOC132090638","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62844","Functional Element","","2","GC22P096272","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090638"
"LOC132090641","Neanderthal Introgressed Variant-Containing Enhancer Experimental_63111","Functional Element","","2","GC22P096275","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090641"
"LOC132090702","Neanderthal Introgressed Variant-Containing Enhancer Experimental_67118","Functional Element","","2","GC03P191508","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090702"
"LOC132090843","Neanderthal Introgressed Variant-Containing Enhancer Experimental_27297","Functional Element","","2","GC12P079670","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090843"
"LOC132090918","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62637","Functional Element","","2","GC22P096292","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090918"
"LOC132090919","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62654","Functional Element","","2","GC22P096293","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090919"
"LOC132090920","Neanderthal Introgressed Variant-Containing Enhancer Experimental_62657","Functional Element","","2","GC22P096294","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC132090920"
"PAX6_HS8","HCNE8 Enhancer Downstream Of PAX6","Functional Element","","2","GC11P031477","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX6_HS8"
"SBE2","SHH Brain Enhancer 2","Functional Element","","2","GC07P156268","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBE2"
"LOC110121144","VISTA Enhancer Hs1563","Functional Element","","1","GC03P193772","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110121144"
"LOC111162620","TAp63 Promoter Of Tumor Protein P63","Functional Element","","1","GC03P189630","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111162620"
"LOC111429612","HNF4 Motif-Containing MPRA Enhancer 209","Functional Element","","1","GC01P204093","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111429612"
"LOC112577473","Sharpr-MPRA Regulatory Region 10752","Functional Element","","1","GC01P111928","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112577473"
"LOC112935917","Sharpr-MPRA Regulatory Region 2895","Functional Element","","1","GC03P188301","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112935917"
"LOC115801438","CRISPRi-Validated Cis-Regulatory Element Chr1.7635","Functional Element","","1","GC01P111953","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC115801438"
"LOC120893152","Sharpr-MPRA Regulatory Region 9477","Functional Element","","1","GC01P109776","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC120893152"
"LOC120893175","Sharpr-MPRA Regulatory Region 2526","Functional Element","","1","GC01P204080","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC120893175"
"LOC121079961","Sharpr-MPRA Regulatory Region 7421","Functional Element","","1","GC05P132190","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC121079961"
"LOC121725043","Sharpr-MPRA Regulatory Region 12342","Functional Element","","1","GC01P111954","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC121725043"
"LOC121740705","Sharpr-MPRA Regulatory Region 9204","Functional Element","","1","GC07P154681","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC121740705"
"LOC122094914","Sharpr-MPRA Regulatory Region 15698 Duplicate 3","Functional Element","","1","GC01P206297","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122094914"
"LOC122128411","Sharpr-MPRA Regulatory Region 356 Duplicate 3","Functional Element","","1","GC01P206298","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122128411"
"LOC122149350","Sharpr-MPRA Regulatory Region 6329","Functional Element","","1","GC01P204477","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149350"
"LOC122149351","Sharpr-MPRA Regulatory Region 2072","Functional Element","","1","GC01P204509","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149351"
"LOC122149352","Sharpr-MPRA Regulatory Region 1805","Functional Element","","1","GC01P205090","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149352"
"LOC122149359","Sharpr-MPRA Regulatory Region 10950","Functional Element","","1","GC01P206765","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149359"
"LOC122149360","Sharpr-MPRA Regulatory Region 3087","Functional Element","","1","GC01P206710","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149360"
"LOC122149488","Sharpr-MPRA Regulatory Region 9321","Functional Element","","1","GC01P208037","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC122149488"
"LOC123464491","H3K27ac-H3K4me1 HESC Enhancer GRCh37_chr3:193587259-193587988","Functional Element","","1","GC03P193870","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC123464491"
"LOC123464492","Sharpr-MPRA Regulatory Region 6900","Functional Element","","1","GC03P193984","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC123464492"
"LOC123464493","Sharpr-MPRA Regulatory Region 14852","Functional Element","","1","GC03P194086","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC123464493"
"LOC124855082","Sharpr-MPRA Regulatory Region 11126","Functional Element","","1","GC13P035283","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124855082"
"LOC125467739","Sharpr-MPRA Regulatory Region 13194","Functional Element","","1","GC0XP044274","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC125467739"
"LOC126653376","BRD4-Independent Group 4 Enhancer GRCh37_chr21:41709903-41711102","Functional Element","","1","GC21P040337","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126653376"
"LOC126805823","BRD4-Independent Group 4 Enhancer GRCh37_chr1:110293035-110294234","Functional Element","","1","GC01P111925","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805823"
"LOC126805824","BRD4-Independent Group 4 Enhancer GRCh37_chr1:110560640-110561839","Functional Element","","1","GC01P110018","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805824"
"LOC126805825","MED14-Independent Group 3 Enhancer GRCh37_chr1:111644109-111645308","Functional Element","","1","GC01P111101","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805825"
"LOC126805984","MED14-Independent Group 3 Enhancer GRCh37_chr1:204493521-204494720","Functional Element","","1","GC01P204524","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805984"
"LOC126805987","CDK7 Strongly-Dependent Group 2 Enhancer GRCh37_chr1:205569093-205570292","Functional Element","","1","GC01P205790","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805987"
"LOC126805988","P300/CBP Strongly-Dependent Group 1 Enhancer GRCh37_chr1:205633133-205634332","Functional Element","","1","GC01P205664","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805988"
"LOC126805989","MED14-Independent Group 3 Enhancer GRCh37_chr1:206775241-206776440","Functional Element","","1","GC01P206601","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126805989"
"LOC126806149","CDK7 Strongly-Dependent Group 2 Enhancer GRCh37_chr2:12866409-12867608","Functional Element","","1","GC02P012726","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126806149"
"LOC126806150","MED14-Independent Group 3 Enhancer GRCh37_chr2:12956433-12957632","Functional Element","","1","GC02P012816","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126806150"
"LOC126806153","CDK7 Strongly-Dependent Group 2 Enhancer GRCh37_chr2:16245136-16246335","Functional Element","","1","GC02P016104","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126806153"
"LOC126806904","MED14-Independent Group 3 Enhancer GRCh37_chr3:189041855-189043054","Functional Element","","1","GC03P189324","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126806904"
"LOC126860086","P300/CBP Strongly-Dependent Group 1 Enhancer GRCh37_chr7:81252185-81253384","Functional Element","","1","GC07P081622","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126860086"
"LOC128462410","CRISPRi-FlowFISH-Validated IL10 Regulatory Elements GRCh37_chr1:206966528-206967028 And GRCh37_chr1:206966531-206967031","Functional Element","","1","GC01P206793","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC128462410"
"LOC129388572","MPRA-Validated Peak351 Silencer","Functional Element","","1","GC01P112106","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129388572"
"LOC129388574","MPRA-Validated Peak354 Silencer","Functional Element","","1","GC01P111870","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129388574"
"LOC129389943","MPRA-Validated Peak6868 Silencer","Functional Element","","1","GC07P167144","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129389943"
"LOC129456127","CRISPR/Cas9-Targeted Silencer 9","Functional Element","","1","GC02P012857","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129456127"
"LOC129931060","ATAC-STARR-Seq Lymphoblastoid Active Region 1412","Functional Element","","1","GC01P103327","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931060"
"LOC129931078","ATAC-STARR-Seq Lymphoblastoid Active Region 1427","Functional Element","","1","GC01P111808","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931078"
"LOC129931079","ATAC-STARR-Seq Lymphoblastoid Active Region 1428","Functional Element","","1","GC01P111821","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931079"
"LOC129931080","ATAC-STARR-Seq Lymphoblastoid Active Region 1429","Functional Element","","1","GC01P111826","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931080"
"LOC129931115","ATAC-STARR-Seq Lymphoblastoid Active Region 1452","Functional Element","","1","GC01P109791","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931115"
"LOC129931116","ATAC-STARR-Seq Lymphoblastoid Active Region 1453","Functional Element","","1","GC01P109816","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931116"
"LOC129931117","ATAC-STARR-Seq Lymphoblastoid Active Region 1454","Functional Element","","1","GC01P111936","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931117"
"LOC129931118","ATAC-STARR-Seq Lymphoblastoid Silent Region 1159","Functional Element","","1","GC01P111932","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931118"
"LOC129931119","ATAC-STARR-Seq Lymphoblastoid Silent Region 1160","Functional Element","","1","GC01P109823","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931119"
"LOC129931120","ATAC-STARR-Seq Lymphoblastoid Active Region 1455","Functional Element","","1","GC01P109906","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931120"
"LOC129931121","ATAC-STARR-Seq Lymphoblastoid Active Region 1456","Functional Element","","1","GC01P111946","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931121"
"LOC129931122","ATAC-STARR-Seq Lymphoblastoid Active Region 1457","Functional Element","","1","GC01P111950","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931122"
"LOC129931123","ATAC-STARR-Seq Lymphoblastoid Silent Region 1163","Functional Element","","1","GC01P111957","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931123"
"LOC129931124","ATAC-STARR-Seq Lymphoblastoid Silent Region 1164","Functional Element","","1","GC01P111958","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931124"
"LOC129931125","ATAC-STARR-Seq Lymphoblastoid Active Region 1458","Functional Element","","1","GC01P111959","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931125"
"LOC129931126","ATAC-STARR-Seq Lymphoblastoid Active Region 1459","Functional Element","","1","GC01P111961","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931126"
"LOC129931127","ATAC-STARR-Seq Lymphoblastoid Active Region 1460","Functional Element","","1","GC01P110034","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931127"
"LOC129931128","ATAC-STARR-Seq Lymphoblastoid Silent Region 1165","Functional Element","","1","GC01P111962","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931128"
"LOC129931129","ATAC-STARR-Seq Lymphoblastoid Silent Region 1166","Functional Element","","1","GC01P111964","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931129"
"LOC129931133","ATAC-STARR-Seq Lymphoblastoid Active Region 1462","Functional Element","","1","GC01P112129","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931133"
"LOC129931137","ATAC-STARR-Seq Lymphoblastoid Active Region 1463","Functional Element","","1","GC01P112133","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931137"
"LOC129931138","ATAC-STARR-Seq Lymphoblastoid Silent Region 1172","Functional Element","","1","GC01P112134","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931138"
"LOC129931139","ATAC-STARR-Seq Lymphoblastoid Active Region 1464","Functional Element","","1","GC01P112135","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931139"
"LOC129931140","ATAC-STARR-Seq Lymphoblastoid Active Region 1465","Functional Element","","1","GC01P112136","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931140"
"LOC129931141","ATAC-STARR-Seq Lymphoblastoid Active Region 1466","Functional Element","","1","GC01P112137","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931141"
"LOC129931145","ATAC-STARR-Seq Lymphoblastoid Active Region 1471","Functional Element","","1","GC01P112141","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931145"
"LOC129931146","ATAC-STARR-Seq Lymphoblastoid Silent Region 1174","Functional Element","","1","GC01P112142","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129931146"
"LOC129932288","ATAC-STARR-Seq Lymphoblastoid Active Region 2366","Functional Element","","1","GC01P204480","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932288"
"LOC129932289","ATAC-STARR-Seq Lymphoblastoid Silent Region 1725","Functional Element","","1","GC01P204492","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932289"
"LOC129932290","ATAC-STARR-Seq Lymphoblastoid Active Region 2368","Functional Element","","1","GC01P204493","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932290"
"LOC129932291","ATAC-STARR-Seq Lymphoblastoid Active Region 2369","Functional Element","","1","GC01P204505","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932291"
"LOC129932292","ATAC-STARR-Seq Lymphoblastoid Silent Region 1726","Functional Element","","1","GC01P204520","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932292"
"LOC129932295","ATAC-STARR-Seq Lymphoblastoid Silent Region 1731","Functional Element","","1","GC01P204941","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932295"
"LOC129932296","ATAC-STARR-Seq Lymphoblastoid Silent Region 1732","Functional Element","","1","GC01P204975","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932296"
"LOC129932300","ATAC-STARR-Seq Lymphoblastoid Silent Region 1733","Functional Element","","1","GC01P205211","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932300"
"LOC129932304","ATAC-STARR-Seq Lymphoblastoid Active Region 2377","Functional Element","","1","GC01P205284","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932304"
"LOC129932322","ATAC-STARR-Seq Lymphoblastoid Active Region 2386","Functional Element","","1","GC01P205669","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932322"
"LOC129932323","ATAC-STARR-Seq Lymphoblastoid Active Region 2387","Functional Element","","1","GC01P205802","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932323"
"LOC129932326","ATAC-STARR-Seq Lymphoblastoid Active Region 2388","Functional Element","","1","GC01P205750","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932326"
"LOC129932327","ATAC-STARR-Seq Lymphoblastoid Active Region 2389","Functional Element","","1","GC01P205774","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932327"
"LOC129932328","ATAC-STARR-Seq Lymphoblastoid Active Region 2390","Functional Element","","1","GC01P205791","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932328"
"LOC129932338","ATAC-STARR-Seq Lymphoblastoid Active Region 2401","Functional Element","","1","GC01P206662","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932338"
"LOC129932339","ATAC-STARR-Seq Lymphoblastoid Active Region 2402","Functional Element","","1","GC01P206663","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932339"
"LOC129932340","ATAC-STARR-Seq Lymphoblastoid Active Region 2403","Functional Element","","1","GC01P206664","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932340"
"LOC129932341","ATAC-STARR-Seq Lymphoblastoid Silent Region 1752","Functional Element","","1","GC01P206665","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932341"
"LOC129932342","ATAC-STARR-Seq Lymphoblastoid Silent Region 1753","Functional Element","","1","GC01P206666","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932342"
"LOC129932343","ATAC-STARR-Seq Lymphoblastoid Silent Region 1754","Functional Element","","1","GC01P206668","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932343"
"LOC129932349","ATAC-STARR-Seq Lymphoblastoid Active Region 2408","Functional Element","","1","GC01P206609","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932349"
"LOC129932350","ATAC-STARR-Seq Lymphoblastoid Active Region 2409","Functional Element","","1","GC01P206671","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932350"
"LOC129932351","ATAC-STARR-Seq Lymphoblastoid Active Region 2410","Functional Element","","1","GC01P206612","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932351"
"LOC129932352","ATAC-STARR-Seq Lymphoblastoid Silent Region 1758","Functional Element","","1","GC01P206657","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932352"
"LOC129932353","ATAC-STARR-Seq Lymphoblastoid Active Region 2411","Functional Element","","1","GC01P206631","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932353"
"LOC129932354","ATAC-STARR-Seq Lymphoblastoid Silent Region 1759","Functional Element","","1","GC01P206674","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932354"
"LOC129932355","ATAC-STARR-Seq Lymphoblastoid Silent Region 1760","Functional Element","","1","GC01P206675","0.73432731628418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129932355"
